[ABL] ALGO=gwo ABLATION=nodwt RUN=22 at Wed Jun 10 09:24:20 AM +03 2026
[2026-06-10 09:24:21] [ABL] [INFO] Tek kosu: gwo/nodwt/run_022, seed=243963
[2026-06-10 09:24:21] [ABL] [INFO]   Ablation: DWT KAPALI — ham sinyal direkt BiLSTM (level=1)
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] [ABLATION] use_dwt=False (DWT kapali, ham sinyal)
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] DB: ablation_runs/gwo_nodwt/run_022/gwo_running.db
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] Seed: 243963
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-10 09:26:09] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-10 09:26:10] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 243963 | Pop: 40 | MaxIter: 50
[2026-06-10 09:26:10] [OPT.GWO] [INFO] ============================================================
[2026-06-10 09:26:10] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-10 09:26:10] [OPT.GWO] [INFO] ============================================================
[2026-06-10 09:26:10] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 243963 | Mode: joint
[2026-06-10 09:26:10] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-10 09:26:10] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 1 (I) | wavelet=db5 | level=3 | mode=symmetric | look_back=43 | hidden=51 | layers=4 | dropout=0.038 | lr=0.00895 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 14 (I) | wavelet=coif4 | level=5 | mode=symmetric | look_back=43 | hidden=167 | layers=2 | dropout=0.140 | lr=0.00027 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 15 (I) | wavelet=db4 | level=6 | mode=periodization | look_back=74 | hidden=196 | layers=2 | dropout=0.490 | lr=0.00020 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 16 (I) | wavelet=sym6 | level=4 | mode=zero | look_back=59 | hidden=245 | layers=1 | dropout=0.098 | lr=0.00642 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 17 (I) | wavelet=sym8 | level=3 | mode=periodization | look_back=42 | hidden=69 | layers=3 | dropout=0.496 | lr=0.00403 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 18 (I) | wavelet=sym5 | level=5 | mode=symmetric | look_back=61 | hidden=61 | layers=2 | dropout=0.281 | lr=0.00022 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 19 (I) | wavelet=coif3 | level=7 | mode=periodization | look_back=88 | hidden=165 | layers=1 | dropout=0.163 | lr=0.00037 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 20 (I) | wavelet=sym6 | level=7 | mode=zero | look_back=54 | hidden=205 | layers=4 | dropout=0.447 | lr=0.00372 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 21 (I) | wavelet=sym5 | level=3 | mode=zero | look_back=79 | hidden=250 | layers=4 | dropout=0.075 | lr=0.00550 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 22 (I) | wavelet=db6 | level=3 | mode=symmetric | look_back=29 | hidden=167 | layers=3 | dropout=0.316 | lr=0.00440 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 23 (I) | wavelet=sym5 | level=5 | mode=zero | look_back=42 | hidden=49 | layers=1 | dropout=0.047 | lr=0.00355 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 24 (I) | wavelet=sym8 | level=7 | mode=periodization | look_back=31 | hidden=186 | layers=4 | dropout=0.040 | lr=0.00085 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 26 (I) | wavelet=coif4 | level=6 | mode=zero | look_back=51 | hidden=37 | layers=3 | dropout=0.200 | lr=0.00016 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 25 (I) | wavelet=sym6 | level=4 | mode=zero | look_back=75 | hidden=247 | layers=3 | dropout=0.222 | lr=0.00190 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 27 (I) | wavelet=sym8 | level=6 | mode=periodization | look_back=30 | hidden=119 | layers=1 | dropout=0.313 | lr=0.00060 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 28 (I) | wavelet=db6 | level=3 | mode=symmetric | look_back=89 | hidden=200 | layers=2 | dropout=0.337 | lr=0.00063 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 29 (I) | wavelet=db7 | level=4 | mode=zero | look_back=31 | hidden=147 | layers=1 | dropout=0.265 | lr=0.00011 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 30 (I) | wavelet=db8 | level=7 | mode=zero | look_back=80 | hidden=144 | layers=3 | dropout=0.096 | lr=0.00052 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 31 (I) | wavelet=db4 | level=5 | mode=symmetric | look_back=75 | hidden=234 | layers=2 | dropout=0.128 | lr=0.00581 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 32 (I) | wavelet=sym8 | level=7 | mode=periodization | look_back=64 | hidden=86 | layers=3 | dropout=0.493 | lr=0.00308 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 33 (I) | wavelet=coif3 | level=5 | mode=periodization | look_back=33 | hidden=246 | layers=1 | dropout=0.002 | lr=0.00026 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:26:22] [INFO]  i:T-0 | ind 34 (I) | wavelet=db6 | level=6 | mode=symmetric | look_back=61 | hidden=248 | layers=3 | dropout=0.478 | lr=0.00510 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 09:27:41] [INFO]  i:T-0 | ind 35 (I) | wavelet=sym5 | level=5 | mode=periodization | look_back=60 | hidden=114 | layers=2 | dropout=0.497 | lr=0.00020 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:28:23] [INFO]  i:T-0 | ind 36 (I) | wavelet=db6 | level=6 | mode=periodization | look_back=49 | hidden=60 | layers=3 | dropout=0.085 | lr=0.00058 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 09:28:57] [INFO]  i:T-0 | ind 37 (I) | wavelet=db6 | level=7 | mode=periodization | look_back=34 | hidden=102 | layers=1 | dropout=0.435 | lr=0.00012 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:29:04] [INFO]  i:T-0 | ind 38 (I) | wavelet=db4 | level=6 | mode=symmetric | look_back=33 | hidden=161 | layers=1 | dropout=0.319 | lr=0.00071 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 09:29:12] [INFO]  i:T-0 | ind 39 (I) | wavelet=sym5 | level=5 | mode=periodization | look_back=67 | hidden=213 | layers=2 | dropout=0.462 | lr=0.00154 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:30] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.060286
[2026-06-10 10:14:30] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.058239
[2026-06-10 10:14:30] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.056927
[2026-06-10 10:14:30] [OPT.GWO] [INFO] [INIT] Best: 0.056927
[2026-06-10 10:14:30] [OPT.GWO] [INFO] 
============================================================
[2026-06-10 10:14:30] [OPT.GWO] [INFO] GWO ITERATION 1/50
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 0 (W) | wavelet=coif5 | level=5 | mode=symmetric | look_back=24 | hidden=256 | layers=4 | dropout=0.267 | lr=0.00657 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 1 (W) | wavelet=db5 | level=5 | mode=periodization | look_back=53 | hidden=32 | layers=1 | dropout=0.342 | lr=0.00066 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 2 (W) | wavelet=db4 | level=3 | mode=symmetric | look_back=51 | hidden=221 | layers=3 | dropout=0.500 | lr=0.00029 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 3 (W) | wavelet=db7 | level=7 | mode=symmetric | look_back=84 | hidden=232 | layers=2 | dropout=0.343 | lr=0.00725 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 4 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=46 | hidden=83 | layers=1 | dropout=0.197 | lr=0.01000 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 5 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=55 | hidden=256 | layers=2 | dropout=0.368 | lr=0.00100 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 6 (W) | wavelet=coif4 | level=3 | mode=symmetric | look_back=58 | hidden=167 | layers=1 | dropout=0.221 | lr=0.00240 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 7 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=63 | hidden=186 | layers=3 | dropout=0.000 | lr=0.00395 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 8 (W) | wavelet=db5 | level=4 | mode=symmetric | look_back=64 | hidden=130 | layers=3 | dropout=0.233 | lr=0.00524 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 9 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=87 | hidden=140 | layers=3 | dropout=0.201 | lr=0.00178 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 10 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=84 | hidden=256 | layers=3 | dropout=0.339 | lr=0.00131 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 11 (W) | wavelet=db8 | level=4 | mode=symmetric | look_back=55 | hidden=74 | layers=2 | dropout=0.404 | lr=0.00204 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 12 (W) | wavelet=coif3 | level=6 | mode=periodization | look_back=61 | hidden=256 | layers=2 | dropout=0.006 | lr=0.00085 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 13 (W) | wavelet=coif3 | level=3 | mode=symmetric | look_back=65 | hidden=256 | layers=3 | dropout=0.288 | lr=0.00054 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 14 (W) | wavelet=sym8 | level=3 | mode=zero | look_back=71 | hidden=196 | layers=2 | dropout=0.278 | lr=0.00034 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 15 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=51 | hidden=256 | layers=3 | dropout=0.500 | lr=0.00147 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 16 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=64 | hidden=231 | layers=3 | dropout=0.088 | lr=0.00643 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 17 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=69 | hidden=256 | layers=1 | dropout=0.485 | lr=0.00811 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 18 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=73 | hidden=156 | layers=2 | dropout=0.327 | lr=0.00229 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 19 (W) | wavelet=db8 | level=7 | mode=zero | look_back=69 | hidden=148 | layers=4 | dropout=0.500 | lr=0.00023 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 20 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=64 | hidden=256 | layers=2 | dropout=0.260 | lr=0.00120 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 21 (W) | wavelet=sym7 | level=4 | mode=zero | look_back=78 | hidden=256 | layers=4 | dropout=0.354 | lr=0.00475 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 22 (W) | wavelet=coif4 | level=4 | mode=symmetric | look_back=79 | hidden=256 | layers=1 | dropout=0.500 | lr=0.00013 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 23 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=70 | hidden=256 | layers=1 | dropout=0.144 | lr=0.00553 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 24 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=96 | hidden=195 | layers=2 | dropout=0.500 | lr=0.00095 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 25 (W) | wavelet=sym6 | level=5 | mode=zero | look_back=81 | hidden=256 | layers=2 | dropout=0.500 | lr=0.00113 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 26 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=256 | layers=2 | dropout=0.061 | lr=0.00013 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 27 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=96 | hidden=256 | layers=2 | dropout=0.142 | lr=0.00035 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 28 (W) | wavelet=coif5 | level=5 | mode=symmetric | look_back=57 | hidden=231 | layers=1 | dropout=0.000 | lr=0.00114 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 29 (W) | wavelet=db8 | level=5 | mode=zero | look_back=72 | hidden=245 | layers=2 | dropout=0.079 | lr=0.00087 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 30 (W) | wavelet=sym7 | level=6 | mode=zero | look_back=74 | hidden=256 | layers=3 | dropout=0.219 | lr=0.00077 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 31 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=65 | hidden=256 | layers=1 | dropout=0.441 | lr=0.01000 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 32 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=54 | hidden=153 | layers=2 | dropout=0.191 | lr=0.00020 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 33 (W) | wavelet=coif4 | level=6 | mode=zero | look_back=64 | hidden=116 | layers=3 | dropout=0.000 | lr=0.00010 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:14:36] [INFO]  i:T-0 | ind 34 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=35 | hidden=160 | layers=2 | dropout=0.148 | lr=0.00257 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:15:07] [INFO]  i:T-0 | ind 35 (W) | wavelet=db6 | level=4 | mode=symmetric | look_back=53 | hidden=115 | layers=2 | dropout=0.456 | lr=0.00050 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:15:13] [INFO]  i:T-0 | ind 36 (W) | wavelet=sym6 | level=4 | mode=zero | look_back=56 | hidden=256 | layers=1 | dropout=0.193 | lr=0.00278 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:16:04] [INFO]  i:T-0 | ind 37 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=55 | hidden=189 | layers=3 | dropout=0.500 | lr=0.00017 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:16:05] [INFO]  i:T-0 | ind 38 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=85 | hidden=256 | layers=3 | dropout=0.366 | lr=0.00010 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:18:06] [INFO]  i:T-0 | ind 39 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=59 | hidden=150 | layers=3 | dropout=0.500 | lr=0.00086 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:29] [OPT.GWO] [INFO] 
[ITER 1] α=0.058604 β=0.058928 δ=0.058965 | a=2.000 | Duration: 2519.0s
[2026-06-10 10:56:29] [OPT.GWO] [INFO] 
============================================================
[2026-06-10 10:56:29] [OPT.GWO] [INFO] GWO ITERATION 2/50
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 0 (W) | wavelet=db5 | level=6 | mode=symmetric | look_back=96 | hidden=256 | layers=2 | dropout=0.433 | lr=0.00110 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 1 (W) | wavelet=db6 | level=3 | mode=periodization | look_back=71 | hidden=249 | layers=3 | dropout=0.382 | lr=0.00114 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 3 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=74 | hidden=211 | layers=4 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 5 (W) | wavelet=db8 | level=5 | mode=zero | look_back=31 | hidden=172 | layers=4 | dropout=0.293 | lr=0.00031 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 2 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=96 | hidden=246 | layers=1 | dropout=0.350 | lr=0.00401 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 6 (W) | wavelet=sym7 | level=6 | mode=zero | look_back=94 | hidden=256 | layers=1 | dropout=0.459 | lr=0.00209 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 4 (W) | wavelet=coif5 | level=5 | mode=symmetric | look_back=96 | hidden=241 | layers=2 | dropout=0.399 | lr=0.00044 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 9 (W) | wavelet=sym5 | level=3 | mode=symmetric | look_back=81 | hidden=256 | layers=4 | dropout=0.068 | lr=0.00152 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 11 (W) | wavelet=db7 | level=6 | mode=zero | look_back=75 | hidden=228 | layers=1 | dropout=0.382 | lr=0.00065 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 12 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=53 | hidden=256 | layers=2 | dropout=0.000 | lr=0.00050 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 7 (W) | wavelet=sym6 | level=5 | mode=periodization | look_back=96 | hidden=256 | layers=3 | dropout=0.500 | lr=0.01000 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 10 (W) | wavelet=db8 | level=4 | mode=zero | look_back=69 | hidden=179 | layers=4 | dropout=0.309 | lr=0.00417 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 14 (W) | wavelet=sym6 | level=5 | mode=zero | look_back=63 | hidden=248 | layers=3 | dropout=0.500 | lr=0.00163 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 8 (W) | wavelet=sym6 | level=5 | mode=zero | look_back=96 | hidden=256 | layers=3 | dropout=0.421 | lr=0.00414 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 16 (W) | wavelet=sym6 | level=4 | mode=symmetric | look_back=88 | hidden=256 | layers=2 | dropout=0.474 | lr=0.00133 | batch=64 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 13 (W) | wavelet=coif4 | level=6 | mode=periodization | look_back=84 | hidden=256 | layers=2 | dropout=0.472 | lr=0.00185 | batch=128 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 18 (W) | wavelet=coif4 | level=4 | mode=symmetric | look_back=96 | hidden=256 | layers=4 | dropout=0.429 | lr=0.00739 | batch=32 | ablation[dwt=False, bi=True]
[2026-06-10 10:56:48] [INFO]  i:T-1 | ind 15 (W) | wavelet=sym8 | level=4 | mode=symmetric | look_back=71 | hidden=256 | layers=3 | dropout=0.462 | lr=0.00096 | batch=64 | ablation[dwt=False, bi=True]
